0.305114				0.173186				2.05132e-013				1e-012				0.0174493				7.47902e-005				0.100257				0.0836227				0.000191746				2805000
0.303795				0.171454				2.05446e-013				1e-012				0.0172748				7.10506e-005				0.100698				0.0835769				0.000191807				2815000
0.302472				0.169739				2.05746e-013				1e-012				0.017102				6.74981e-005				0.101137				0.0835382				0.000191855				2825000
0.301144				0.168042				2.06033e-013				1e-012				0.016931				6.41232e-005				0.101575				0.0835066				0.000191892				2835000
0.299813				0.166361				2.06308e-013				1e-012				0.0167617				6.0917e-005				0.102012				0.083482				0.000191918				2845000
0.298478				0.164698				2.06569e-013				1e-012				0.0165941				5.78712e-005				0.102448				0.0834643				0.000191932				2855000
0.297141				0.163051				2.06817e-013				1e-012				0.0164281				5.49776e-005				0.102883				0.0834535				0.000191935				2865000
0.2958				0.16142				2.07053e-013				1e-012				0.0162639				5.22287e-005				0.103317				0.0834493				0.000191927				2875000
0.294456				0.159806				2.07276e-013				1e-012				0.0161012				4.96173e-005				0.103749				0.0834519				0.000191908				2885000
0.293109				0.158208				2.07486e-013				1e-012				0.0159402				4.71364e-005				0.104181				0.083461				0.000191877				2895000
0.29176				0.156626				2.07685e-013				1e-012				0.0157808				4.47796e-005				0.104611				0.0834768				0.000191836				2905000
0.290409				0.155059				2.0787e-013				1e-012				0.015623				4.25406e-005				0.105041				0.083499				0.000191785				2915000
0.289055				0.153509				2.08044e-013				1e-012				0.0154667				4.04136e-005				0.105469				0.0835275				0.000191722				2925000
0.287699				0.151974				2.08205e-013				1e-012				0.0153121				3.83929e-005				0.105897				0.0835624				0.000191649				2935000
0.286342				0.150454				2.08355e-013				1e-012				0.015159				3.64732e-005				0.106323				0.0836037				0.000191566				2945000
0.284983				0.148949				2.08492e-013				1e-012				0.0150074				3.46496e-005				0.106748				0.0836511				0.000191473				2955000
0.283623				0.14746				2.08618e-013				1e-012				0.0148573				3.29171e-005				0.107172				0.0837047				0.00019137				2965000
0.282261				0.145985				2.08732e-013				1e-012				0.0147087				3.12712e-005				0.107595				0.0837644				0.000191256				2975000
0.280898				0.144525				2.08834e-013				1e-012				0.0145616				2.97077e-005				0.108017				0.0838302				0.000191133				2985000
0.279534				0.14308				2.08925e-013				1e-012				0.014416				2.82223e-005				0.108438				0.0839021				0.000191				2995000
0.27817				0.141649				2.09004e-013				1e-012				0.0142718				2.68112e-005				0.108858				0.0839798				0.000190858				3005000
0.276804				0.140233				2.09072e-013				1e-012				0.0141291				2.54706e-005				0.109277				0.0840635				0.000190706				3015000
0.275439				0.13883				2.09129e-013				1e-012				0.0139878				2.41971e-005				0.109695				0.0841531				0.000190545				3025000
0.274072				0.137442				2.09175e-013				1e-012				0.013848				2.29872e-005				0.110111				0.0842485				0.000190374				3035000
0.272706				0.136068				2.0921e-013				1e-012				0.0137095				2.18379e-005				0.110527				0.0843498				0.000190195				3045000
0.27134				0.134707				2.09234e-013				1e-012				0.0135724				2.0746e-005				0.110942				0.0844568				0.000190006				3055000
0.269973				0.13336				2.09247e-013				1e-012				0.0134367				1.97087e-005				0.111355				0.0845695				0.000189808				3065000
0.268607				0.132026				2.0925e-013				1e-012				0.0133023				1.87232e-005				0.111768				0.0846879				0.000189602				3075000
0.267241				0.130706				2.09242e-013				1e-012				0.0131693				1.77871e-005				0.112179				0.0848119				0.000189387				3085000
0.265876				0.129399				2.09224e-013				1e-012				0.0130376				1.68977e-005				0.11259				0.0849416				0.000189164				3095000
0.264511				0.128105				2.09195e-013				1e-012				0.0129072				1.60528e-005				0.112999				0.0850768				0.000188932				3105000
0.263147				0.126824				2.09156e-013				1e-012				0.0127781				1.52502e-005				0.113408				0.0852176				0.000188692				3115000
0.261783				0.125556				2.09107e-013				1e-012				0.0126503				1.44877e-005				0.113815				0.0853639				0.000188443				3125000
0.260421				0.1243				2.09048e-013				1e-012				0.0125238				1.37633e-005				0.114222				0.0855157				0.000188187				3135000
0.25906				0.123057				2.08979e-013				1e-012				0.0123986				1.30751e-005				0.114627				0.085673				0.000187922				3145000
0.2577				0.121826				2.089e-013				1e-012				0.0122746				1.24214e-005				0.115032				0.0858357				0.00018765				3155000
0.256341				0.120608				2.08812e-013				1e-012				0.0121519				1.18003e-005				0.115435				0.0860038				0.00018737				3165000
0.254983				0.119402				2.08714e-013				1e-012				0.0120303				1.12103e-005				0.115838				0.0861773				0.000187082				3175000
0.253628				0.118208				2.08606e-013				1e-012				0.01191				1.06498e-005				0.116239				0.0863563				0.000186787				3185000
0.252273				0.117026				2.08489e-013				1e-012				0.0117909				1.01173e-005				0.116639				0.0865405				0.000186485				3195000
0.250921				0.115856				2.08363e-013				1e-012				0.011673				9.61141e-006				0.117039				0.0867301				0.000186175				3205000
0.24957				0.114697				2.08228e-013				1e-012				0.0115563				9.13083e-006				0.117437				0.086925				0.000185858				3215000
0.248221				0.11355				2.08084e-013				1e-012				0.0114407				8.67429e-006				0.117834				0.0871252				0.000185534				3225000
